0.000000, 0.000000
1.000000, 0.000000
0.016593, 0.000000

0.000000, 0.000000
0.999998, 0.001996
0.027780, 0.003364

0.000000, 0.000000
0.999992, 0.003993
0.037146, 0.006537

0.000000, 0.000000
0.999982, 0.005989
0.045568, 0.009549

0.000000, 0.000000
0.999968, 0.007985
0.053384, 0.012435

0.000000, 0.000000
0.999950, 0.009981
0.060768, 0.015221

0.000000, 0.000000
0.999928, 0.011977
0.067825, 0.017925

0.000000, 0.000000
0.999902, 0.013973
0.074621, 0.020561

0.000000, 0.000000
0.999872, 0.015970
0.081205, 0.023138

0.000000, 0.000000
0.999839, 0.017966
0.087611, 0.025665

0.000000, 0.000000
0.999801, 0.019961
0.093864, 0.028147

0.000000, 0.000000
0.999759, 0.021957
0.099986, 0.030590

0.000000, 0.000000
0.999713, 0.023953
0.105993, 0.032997

0.000000, 0.000000
0.999663, 0.025949
0.111898, 0.035373

0.000000, 0.000000
0.999609, 0.027944
0.117712, 0.037719

0.000000, 0.000000
0.999552, 0.029940
0.123443, 0.040040

0.000000, 0.000000
0.999490, 0.031935
0.129100, 0.042336

0.000000, 0.000000
0.999424, 0.033930
0.134690, 0.044610

0.000000, 0.000000
0.999354, 0.035925
0.140217, 0.046864

0.000000, 0.000000
0.999281, 0.037920
0.145687, 0.049098

0.000000, 0.000000
0.999203, 0.039915
0.151105, 0.051315

0.000000, 0.000000
0.999121, 0.041909
0.156473, 0.053515

0.000000, 0.000000
0.999036, 0.043904
0.161797, 0.055699

0.000000, 0.000000
0.998946, 0.045898
0.167077, 0.057869

0.000000, 0.000000
0.998853, 0.047892
0.172318, 0.060025

0.000000, 0.000000
0.998755, 0.049886
0.177522, 0.062168

0.000000, 0.000000
0.998653, 0.051880
0.182690, 0.064298

0.000000, 0.000000
0.998548, 0.053873
0.187825, 0.066417

0.000000, 0.000000
0.998438, 0.055867
0.192930, 0.068525

0.000000, 0.000000
0.998325, 0.057860
0.198004, 0.070623

0.000000, 0.000000
0.998207, 0.059852
0.203051, 0.072710

0.000000, 0.000000
0.998086, 0.061845
0.208071, 0.074788

0.000000, 0.000000
0.997960, 0.063837
0.213066, 0.076856

0.000000, 0.000000
0.997831, 0.065829
0.218036, 0.078916

0.000000, 0.000000
0.997697, 0.067821
0.222984, 0.080968

0.000000, 0.000000
0.997560, 0.069813
0.227910, 0.083012

0.000000, 0.000000
0.997419, 0.071804
0.232815, 0.085048

0.000000, 0.000000
0.997273, 0.073795
0.237699, 0.087076

0.000000, 0.000000
0.997124, 0.075786
0.242565, 0.089098

0.000000, 0.000000
0.996971, 0.077776
0.247412, 0.091112

0.000000, 0.000000
0.996814, 0.079766
0.252241, 0.093120

0.000000, 0.000000
0.996652, 0.081756
0.257053, 0.095122

0.000000, 0.000000
0.996487, 0.083745
0.261849, 0.097118

0.000000, 0.000000
0.996318, 0.085734
0.266629, 0.099108

0.000000, 0.000000
0.996145, 0.087723
0.271394, 0.101092

0.000000, 0.000000
0.995968, 0.089712
0.276144, 0.103071

0.000000, 0.000000
0.995787, 0.091700
0.280880, 0.105044

0.000000, 0.000000
0.995602, 0.093687
0.285603, 0.107012

0.000000, 0.000000
0.995413, 0.095675
0.290312, 0.108975

0.000000, 0.000000
0.995220, 0.097662
0.295008, 0.110934

0.000000, 0.000000
0.995023, 0.099648
0.299692, 0.112887

0.000000, 0.000000
0.994822, 0.101634
0.304364, 0.114836

0.000000, 0.000000
0.994617, 0.103620
0.309025, 0.116781

0.000000, 0.000000
0.994408, 0.105605
0.313674, 0.118721

0.000000, 0.000000
0.994195, 0.107590
0.318313, 0.120658

0.000000, 0.000000
0.993979, 0.109575
0.322940, 0.122590

0.000000, 0.000000
0.993758, 0.111559
0.327558, 0.124518

0.000000, 0.000000
0.993533, 0.113542
0.332166, 0.126443

0.000000, 0.000000
0.993305, 0.115525
0.336763, 0.128363

0.000000, 0.000000
0.993072, 0.117508
0.341352, 0.130280

0.000000, 0.000000
0.992835, 0.119490
0.345931, 0.132194

0.000000, 0.000000
0.992595, 0.121472
0.350502, 0.134104

0.000000, 0.000000
0.992350, 0.123453
0.355063, 0.136011

0.000000, 0.000000
0.992102, 0.125434
0.359617, 0.137914

0.000000, 0.000000
0.991850, 0.127414
0.364162, 0.139814

0.000000, 0.000000
0.991593, 0.129394
0.368699, 0.141712

0.000000, 0.000000
0.991333, 0.131373
0.373228, 0.143606

0.000000, 0.000000
0.991069, 0.133352
0.377750, 0.145497

0.000000, 0.000000
0.990801, 0.135330
0.382264, 0.147385

0.000000, 0.000000
0.990528, 0.137308
0.386771, 0.149270

0.000000, 0.000000
0.990252, 0.139285
0.391271, 0.151153

0.000000, 0.000000
0.989972, 0.141261
0.395764, 0.153032

0.000000, 0.000000
0.989688, 0.143237
0.400250, 0.154909

0.000000, 0.000000
0.989400, 0.145213
0.404729, 0.156784

0.000000, 0.000000
0.989109, 0.147188
0.409203, 0.158656

0.000000, 0.000000
0.988813, 0.149162
0.413669, 0.160525

0.000000, 0.000000
0.988513, 0.151136
0.418130, 0.162392

0.000000, 0.000000
